,is_known_outlier,MSSubClass_20.0,MSSubClass_30.0,MSSubClass_40.0,MSSubClass_45.0,MSSubClass_50.0,MSSubClass_60.0,MSSubClass_70.0,MSSubClass_75.0,MSSubClass_80.0,MSSubClass_85.0,MSSubClass_90.0,MSSubClass_120.0,MSSubClass_150.0,MSSubClass_160.0,MSSubClass_180.0,MSSubClass_190.0,MSSubClass_nan,LotFrontage,LotFrontage_isbad,LotArea,LotArea_isbad,OverallQual,OverallQual_1to4,OverallQual_3to7,OverallQual_6to9,OverallQual_10,OverallCond,OverallCond_1to4,OverallCond_5,OverallCond_6to9,YearBuilt,YearBuilt_veryold,YearBuilt_verynew,YearRemodAdd,YearRemodAdd_bad,MasVnrArea,MasVnrArea_isbad,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__None,MasVnrType__Stone,MasVnrType__nan,TotalBsmtSF,BsmtFinType__ALQ,BsmtFinType__BLQ,BsmtFinType__GLQ,BsmtFinType__LwQ,BsmtFinType__Rec,BsmtFinType__Unf,BsmtFinType__nan,Street__Grvl,Street__Pave,Alley__Grvl,Alley__Pave,Alley__nan,LotShape__IR1,LotShape__IR2,LotShape__IR3,LotShape__Reg,LotShape__nan
2029,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,False,2280,False,6,False,True,True,False,5,False,True,False,1999,False,False,1999,False,216.0,False,0,0,0,1,0,744.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2030,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,True,4765,True,9,False,False,True,False,5,False,True,False,2000,False,False,2000,False,260.0,True,0,1,0,0,0,1614.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2031,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,True,4538,True,9,False,False,True,False,5,False,True,False,2001,False,False,2001,False,179.0,True,0,1,0,0,0,1310.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2032,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.0,False,4385,False,9,False,False,True,False,5,False,True,False,2001,False,False,2001,False,0.0,True,0,0,1,0,0,1419.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2033,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,False,4109,False,9,False,False,True,False,5,False,True,False,1999,False,False,2000,False,260.0,False,0,1,0,0,0,1557.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2034,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,False,2160,False,7,False,True,True,False,5,False,True,False,1999,False,False,2000,False,216.0,False,0,1,0,0,0,672.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2035,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.0,False,10646,False,7,False,True,True,False,5,False,True,False,2001,False,False,2001,False,513.0,False,0,1,0,0,0,858.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2036,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,False,2645,False,8,False,False,True,False,5,False,True,False,1999,False,False,1999,False,466.0,False,0,1,0,0,0,960.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2037,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,False,2645,False,8,False,False,True,False,5,False,True,False,1999,False,False,2000,False,456.0,False,0,1,0,0,0,960.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2038,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.0,False,3951,False,10,False,False,False,True,5,False,True,False,1998,False,False,1999,False,0.0,True,0,0,1,0,0,970.0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2039,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,False,11064,False,8,False,False,True,False,5,False,True,False,1995,False,False,1995,False,0.0,True,0,0,1,0,0,1230.0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2040,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True,24572,True,9,False,False,True,False,3,True,False,False,1977,False,False,1977,False,1050.0,True,0,1,0,0,0,994.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2041,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,False,16280,False,8,False,False,True,False,9,False,False,True,1976,False,False,2007,False,0.0,True,0,0,1,0,0,1426.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
2042,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True,7500,True,7,False,True,True,False,5,False,True,False,2002,False,False,2002,False,,True,0,0,0,0,1,952.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2043,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True,11104,True,6,False,True,True,False,6,False,False,True,1969,False,False,1969,False,0.0,True,0,0,1,0,0,1427.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2044,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,False,11050,False,6,False,True,True,False,5,False,True,False,1968,False,False,1968,False,0.0,True,0,0,1,0,0,1740.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2045,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,15387,True,7,False,True,True,False,7,False,False,True,1967,False,False,1967,False,0.0,True,0,0,1,0,0,1620.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2046,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,False,9750,False,5,False,True,False,False,6,False,False,True,1965,False,False,1965,False,0.0,True,0,0,1,0,0,1625.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2047,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.0,False,8814,False,5,False,True,False,False,6,False,False,True,1968,False,False,1968,False,0.0,True,0,0,1,0,0,732.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2048,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,False,8125,False,5,False,True,False,False,7,False,False,True,1965,False,False,2005,False,0.0,True,0,0,1,0,0,912.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
2049,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.0,False,11072,False,5,False,True,False,False,5,False,True,False,1965,False,False,1965,False,0.0,True,0,0,1,0,0,1728.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2050,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True,13355,True,7,False,True,True,False,6,False,False,True,1971,False,False,1971,False,0.0,True,0,0,1,0,0,825.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2051,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,False,7785,False,5,False,True,False,False,5,False,True,False,1956,False,False,1956,False,0.0,True,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2052,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,False,9900,False,5,False,True,False,False,5,False,True,False,1961,False,False,1961,False,0.0,True,0,0,1,0,0,1114.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2053,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,11332,True,5,False,True,False,False,7,False,False,True,1960,False,False,2000,False,0.0,True,0,0,1,0,0,1118.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2054,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.0,False,4882,False,4,True,True,False,False,7,False,False,True,1937,False,False,1950,True,0.0,True,0,0,1,0,0,348.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2055,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,9600,False,5,False,True,False,False,6,False,False,True,1960,False,False,1960,False,203.0,False,0,1,0,0,0,1296.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2056,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,9600,False,5,False,True,False,False,8,False,False,True,1950,False,False,2006,False,0.0,True,0,0,1,0,0,572.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
2057,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,False,7584,False,5,False,True,False,False,5,False,True,False,1953,False,False,1953,False,88.0,False,0,1,0,0,0,1036.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2058,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.0,False,14670,False,6,False,True,True,False,7,False,False,True,1966,False,False,1999,False,410.0,False,0,1,0,0,0,1104.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2059,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,False,8856,False,5,False,True,False,False,4,True,False,False,1957,False,False,1957,False,143.0,False,0,1,0,0,0,1176.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
2060,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,False,9840,False,5,False,True,False,False,7,False,False,True,1959,False,False,1998,False,0.0,True,0,0,1,0,0,1248.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2061,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,False,13200,False,6,False,True,True,False,6,False,False,True,1958,False,False,1958,False,187.0,False,0,1,0,0,0,1395.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2062,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,10425,False,5,False,True,False,False,5,False,True,False,1956,False,False,1958,False,0.0,True,0,0,1,0,0,1104.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2063,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,11556,False,5,False,True,False,False,6,False,False,True,1952,False,False,1952,False,52.0,False,0,0,0,1,0,720.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2064,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,False,9373,False,5,False,True,False,False,6,False,False,True,1953,False,False,1953,False,84.0,False,0,1,0,0,0,1152.0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0
2065,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,12774,True,5,False,True,False,False,5,False,True,False,1953,False,False,1953,False,0.0,True,0,0,1,0,0,984.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
2066,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,False,14250,False,6,False,True,True,False,5,False,True,False,1957,False,False,1957,False,360.0,False,0,1,0,0,0,998.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2067,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,False,8838,False,5,False,True,False,False,3,True,False,False,1957,False,False,1982,False,0.0,True,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2068,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.0,False,12436,False,5,False,True,False,False,5,False,True,False,1957,False,False,1957,False,0.0,True,0,0,1,0,0,1824.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2069,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,10122,False,4,True,True,False,False,6,False,False,True,1948,False,False,1950,True,0.0,True,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2070,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,7506,False,5,False,True,False,False,8,False,False,True,1925,False,False,1950,True,0.0,True,0,0,1,0,0,747.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2071,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,5400,False,4,True,True,False,False,7,False,False,True,1940,False,False,2005,False,0.0,True,0,0,1,0,0,672.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2072,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,10836,False,5,False,True,False,False,5,False,True,False,1922,False,False,1950,True,0.0,True,0,0,1,0,0,892.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2073,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,10180,False,5,False,True,False,False,6,False,False,True,1968,False,False,1968,False,0.0,True,0,0,1,0,0,912.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2074,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,False,11355,False,7,False,True,True,False,7,False,False,True,1958,False,False,2001,False,125.0,False,0,1,0,0,0,1312.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2075,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,12929,True,6,False,True,True,False,6,False,False,True,1960,False,False,1993,False,276.0,True,0,1,0,0,0,1081.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2076,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,7200,False,5,False,True,False,False,7,False,False,True,1951,False,False,1951,True,0.0,True,0,0,1,0,0,876.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2077,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,8000,False,5,False,True,False,False,6,False,False,True,1959,False,False,1959,False,0.0,True,0,0,1,0,0,1256.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
2078,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,8000,False,5,False,True,False,False,5,False,True,False,1962,False,False,1962,False,0.0,True,0,0,1,0,0,1027.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
2079,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,8064,False,6,False,True,True,False,6,False,False,True,1948,False,False,1950,True,0.0,True,0,0,1,0,0,768.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2080,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,False,6390,False,6,False,True,True,False,7,False,False,True,1954,False,False,1954,False,0.0,True,0,0,1,0,0,936.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2081,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,7200,False,6,False,True,True,False,5,False,True,False,1954,False,False,1954,False,0.0,True,0,0,1,0,0,854.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2082,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113.0,False,8513,False,5,False,True,False,False,5,False,True,False,1961,False,False,1961,False,0.0,True,0,0,1,0,0,1800.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2083,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,7200,False,5,False,True,False,False,6,False,False,True,1955,False,False,1967,False,0.0,True,0,0,1,0,0,768.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2084,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,7200,False,5,False,True,False,False,7,False,False,True,1954,False,False,1954,False,0.0,True,0,0,1,0,0,825.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2085,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,False,7590,False,5,False,True,False,False,5,False,True,False,1963,False,False,1963,False,0.0,True,0,0,1,0,0,1117.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2086,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,False,9836,False,6,False,True,True,False,5,False,True,False,2008,False,False,2008,False,0.0,True,0,0,1,0,0,192.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2087,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,False,9184,False,5,False,True,False,False,7,False,False,True,1948,False,False,2005,False,0.0,True,0,0,1,0,0,780.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2088,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,False,4800,False,5,False,True,False,False,5,False,True,False,1910,False,False,2003,False,0.0,True,0,0,1,0,0,680.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2089,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,4800,False,5,False,True,False,False,4,True,False,False,1940,False,False,1950,True,0.0,True,0,0,1,0,0,672.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2090,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.0,False,6000,False,6,False,True,True,False,7,False,False,True,1915,False,False,2005,False,0.0,True,0,0,1,0,0,728.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2091,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0,False,11426,False,4,True,True,False,False,6,False,False,True,1910,False,False,1996,False,0.0,True,0,0,1,0,0,828.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2092,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,False,7628,False,4,True,True,False,False,6,False,False,True,1940,False,False,1985,False,0.0,True,0,0,1,0,0,801.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2093,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.0,False,7308,False,5,False,True,False,False,5,False,True,False,1920,False,False,1950,True,0.0,True,0,0,1,0,0,936.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2094,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,5400,False,7,False,True,True,False,6,False,False,True,1920,False,False,2006,False,0.0,True,0,0,1,0,0,931.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2095,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,False,10800,False,6,False,True,True,False,6,False,False,True,1940,False,False,1950,True,0.0,True,0,0,1,0,0,884.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2096,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,6756,False,5,False,True,False,False,6,False,False,True,1910,False,False,1950,True,0.0,True,0,0,1,0,0,481.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2097,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,5914,False,5,False,True,False,False,9,False,False,True,1890,True,False,1996,False,0.0,True,0,0,1,0,0,684.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2098,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,9000,False,5,False,True,False,False,6,False,False,True,1946,False,False,1950,True,0.0,True,0,0,1,0,0,904.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2099,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,False,7311,False,2,True,False,False,False,5,False,True,False,1946,False,False,1950,True,0.0,True,0,0,1,0,0,407.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2100,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,False,12205,False,3,True,True,False,False,1,True,False,False,1949,False,False,1992,False,0.0,True,0,0,1,0,0,448.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2101,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.0,False,9142,False,5,False,True,False,False,5,False,True,False,1900,True,False,2006,False,0.0,True,0,0,1,0,0,797.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2102,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.0,False,5350,False,7,False,True,True,False,8,False,False,True,1920,False,False,1965,False,0.0,True,0,0,1,0,0,624.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2103,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.0,False,9143,False,5,False,True,False,False,7,False,False,True,1900,True,False,2003,False,0.0,True,0,0,1,0,0,346.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2104,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,False,9600,False,5,False,True,False,False,5,False,True,False,1920,False,False,1960,False,0.0,True,0,0,1,0,0,973.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2105,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0,False,6000,False,5,False,True,False,False,9,False,False,True,1905,True,False,2005,False,0.0,True,0,0,1,0,0,572.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2106,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0,False,11340,False,2,True,False,False,False,1,True,False,False,1920,False,False,1950,True,0.0,True,0,0,1,0,0,723.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2107,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0,False,10800,False,7,False,True,True,False,7,False,False,True,1890,True,False,1999,False,0.0,True,0,0,1,0,0,1313.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2108,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,False,9750,False,5,False,True,False,False,6,False,False,True,1959,False,False,1959,False,164.0,False,0,1,0,0,0,984.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2109,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,False,8516,False,4,True,True,False,False,6,False,False,True,1958,False,False,2006,False,0.0,True,0,0,1,0,0,869.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2110,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,False,7111,False,5,False,True,False,False,7,False,False,True,1928,False,False,1983,False,0.0,True,0,0,1,0,0,1008.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2111,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,True,7425,True,7,False,True,True,False,7,False,False,True,1945,False,False,1950,True,0.0,True,0,0,1,0,0,672.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2112,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,True,7010,True,5,False,True,False,False,5,False,True,False,1935,False,False,1950,True,0.0,True,0,0,1,0,0,1024.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2113,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,5000,False,5,False,True,False,False,7,False,False,True,1941,False,False,2006,False,0.0,True,0,0,1,0,0,672.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2114,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.0,False,5870,False,6,False,True,True,False,9,False,False,True,1900,True,False,2000,False,0.0,True,0,0,1,0,0,554.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2115,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6000,False,6,False,True,True,False,7,False,False,True,1940,False,False,1989,False,0.0,True,0,0,1,0,0,981.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2116,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6000,False,5,False,True,False,False,7,False,False,True,1924,False,False,2003,False,0.0,True,0,0,1,0,0,949.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2117,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6000,False,6,False,True,True,False,7,False,False,True,1937,False,False,2000,False,0.0,True,0,0,1,0,0,825.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
2118,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6000,False,6,False,True,True,False,5,False,True,False,1939,False,False,1950,True,0.0,True,0,0,1,0,0,739.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2119,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,5000,False,6,False,True,True,False,7,False,False,True,1926,False,False,1950,True,0.0,True,0,0,1,0,0,992.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2120,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,5520,False,5,False,True,False,False,7,False,False,True,1920,False,False,1997,False,0.0,True,0,0,1,0,0,565.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2121,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,False,5940,False,4,True,True,False,False,7,False,False,True,1946,False,False,1950,True,0.0,True,0,0,1,0,0,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
2122,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,False,6240,False,4,True,True,False,False,7,False,False,True,1929,False,False,1950,True,0.0,True,0,0,1,0,0,704.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2123,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,6120,True,5,False,True,False,False,6,False,False,True,1945,False,False,1995,False,0.0,True,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2124,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,False,6240,False,7,False,True,True,False,5,False,True,False,1939,False,False,1950,True,0.0,True,0,0,1,0,0,989.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
2125,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.0,False,6120,False,5,False,True,False,False,5,False,True,False,1923,False,False,1950,True,0.0,True,0,0,1,0,0,1100.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2126,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,9144,False,6,False,True,True,False,4,True,False,False,1915,False,False,2004,False,0.0,True,0,0,1,0,0,810.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2127,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.0,False,8094,False,6,False,True,True,False,8,False,False,True,1910,False,False,1983,False,0.0,True,0,0,1,0,0,1242.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
